tag,M,K,N,Mc,Nc,Kc,onsurface,packA_MiB,packB_MiB,reps,ms,gflops,spread,correct,vs_v4a
llama-id23,13824,5120,256,16,1024,2048,yes,0.125,2.000,3,29.5720,1225.4,0.27,ok,0.9685
llama-id23,13824,5120,256,32,512,2048,yes,0.250,2.000,3,30.2453,1198.2,0.21,ok,0.9470
llama-id23,13824,5120,256,64,256,2048,yes,0.500,2.000,3,29.9984,1208.0,0.61,ok,0.9548
llama-id23,13824,5120,256,128,128,2048,yes,1.000,1.000,2,36.0084,1006.4,0.08,ok,0.7954
llama-id23,13824,5120,256,256,64,2048,yes,2.000,0.500,2,48.1303,752.9,3.13,ok,0.5951
llama-id23,13824,5120,256,16,2048,1024,yes,0.062,1.000,3,31.0926,1165.5,3.04,ok,0.9212
llama-id23,13824,5120,256,32,1024,1024,yes,0.125,1.000,3,30.5474,1186.3,0.31,ok,0.9376
llama-id23,13824,5120,256,64,512,1024,yes,0.250,1.000,3,30.3625,1193.5,1.46,ok,0.9433
llama-id23,13824,5120,256,128,256,1024,yes,0.500,1.000,3,30.7426,1178.8,0.15,ok,0.9316
llama-id23,13824,5120,256,256,128,1024,yes,1.000,0.500,2,37.6940,961.4,0.11,ok,0.7598
llama-id23,13824,5120,256,512,64,1024,yes,2.000,0.250,1,50.9542,711.2,2.88,ok,0.5621
llama-id23,13824,5120,256,16,4096,512,yes,0.031,0.500,3,31.5803,1147.5,3.20,ok,0.9069
llama-id23,13824,5120,256,32,2048,512,yes,0.062,0.500,3,31.6087,1146.5,0.18,ok,0.9061
llama-id23,13824,5120,256,64,1024,512,yes,0.125,0.500,3,31.8547,1137.6,0.08,ok,0.8991
llama-id23,13824,5120,256,128,512,512,yes,0.250,0.500,3,32.0772,1129.7,0.72,ok,0.8929
llama-id23,13824,5120,256,256,256,512,yes,0.500,0.500,3,32.2811,1122.6,0.34,ok,0.8872
llama-id23,13824,5120,256,512,128,512,yes,1.000,0.250,2,39.0193,928.7,0.13,ok,0.7340
llama-id23,13824,5120,256,1024,64,512,yes,2.000,0.125,1,57.3547,631.8,1.30,ok,0.4994
llama-id23,13824,5120,256,32,4096,256,yes,0.031,0.250,2,36.7886,985.1,3.55,ok,0.7785
llama-id23,13824,5120,256,64,2048,256,yes,0.062,0.250,2,35.0930,1032.7,1.57,ok,0.8161
llama-id23,13824,5120,256,128,1024,256,yes,0.125,0.250,2,34.5269,1049.6,0.06,ok,0.8295
llama-id23,13824,5120,256,256,512,256,yes,0.250,0.250,2,35.0633,1033.5,2.43,ok,0.8168
llama-id23,13824,5120,256,512,256,256,yes,0.500,0.250,2,35.3274,1025.8,0.04,ok,0.8107
llama-id23,13824,5120,256,1024,128,256,yes,1.000,0.125,2,45.6916,793.1,1.94,ok,0.6268
llama-id23,13824,5120,256,2048,64,256,yes,2.000,0.062,1,73.4275,493.5,1.25,ok,0.3901
llama-id23,13824,5120,256,64,4096,128,yes,0.031,0.125,2,42.2923,856.9,5.76,ok,0.6772
llama-id23,13824,5120,256,128,2048,128,yes,0.062,0.125,2,40.0468,904.9,0.16,ok,0.7152
llama-id23,13824,5120,256,256,1024,128,yes,0.125,0.125,2,40.2991,899.2,0.08,ok,0.7107
llama-id23,13824,5120,256,512,512,128,yes,0.250,0.125,2,40.0694,904.4,0.08,ok,0.7148
llama-id23,13824,5120,256,1024,256,128,yes,0.500,0.125,2,38.9334,930.8,5.88,ok,0.7356
llama-id23,13824,5120,256,2048,128,128,yes,1.000,0.062,1,50.2839,720.7,0.88,ok,0.5696
llama-id23,13824,5120,256,4096,64,128,yes,2.000,0.031,1,76.1988,475.6,12.99,ok,0.3759
llama-id23,13824,5120,256,128,4096,64,yes,0.031,0.062,2,46.2794,783.0,2.21,ok,0.6189
llama-id23,13824,5120,256,256,2048,64,yes,0.062,0.062,2,45.4535,797.3,3.05,ok,0.6301
llama-id23,13824,5120,256,512,1024,64,yes,0.125,0.062,2,46.3639,781.6,0.63,ok,0.6177
llama-id23,13824,5120,256,1024,512,64,yes,0.250,0.062,2,45.6445,793.9,0.39,ok,0.6275
llama-id23,13824,5120,256,2048,256,64,yes,0.500,0.062,2,46.2649,783.3,0.64,ok,0.6191
llama-id23,13824,5120,256,4096,128,64,yes,1.000,0.031,1,56.0404,646.7,1.43,ok,0.5111
llama-id23,13824,5120,256,16,512,2048,no,0.125,2.000,3,28.6410,1265.3,0.28,ok,1.0000
llama-id23,13824,5120,256,32,1024,2048,no,0.250,2.000,3,28.1742,1286.2,0.18,ok,1.0166
llama-id24,5120,13824,256,16,512,4096,yes,0.250,4.000,3,27.4471,1320.3,0.06,ok,1.0512
llama-id24,5120,13824,256,32,256,4096,yes,0.500,4.000,3,28.0985,1289.7,3.43,ok,1.0268
llama-id24,5120,13824,256,64,128,4096,yes,1.000,2.000,2,34.2289,1058.7,0.15,ok,0.8429
llama-id24,5120,13824,256,128,64,4096,yes,2.000,1.000,2,44.5808,812.9,0.55,ok,0.6472
llama-id24,5120,13824,256,16,1024,2048,yes,0.125,2.000,3,29.7581,1217.8,1.11,ok,0.9695
llama-id24,5120,13824,256,32,512,2048,yes,0.250,2.000,3,29.8266,1215.0,0.14,ok,0.9673
llama-id24,5120,13824,256,64,256,2048,yes,0.500,2.000,3,30.6769,1181.3,1.25,ok,0.9405
llama-id24,5120,13824,256,128,128,2048,yes,1.000,1.000,2,36.0256,1005.9,0.05,ok,0.8009
llama-id24,5120,13824,256,256,64,2048,yes,2.000,0.500,2,48.3255,749.9,1.23,ok,0.5970
llama-id24,5120,13824,256,16,2048,1024,yes,0.062,1.000,3,31.2215,1160.7,0.17,ok,0.9241
llama-id24,5120,13824,256,32,1024,1024,yes,0.125,1.000,3,31.0933,1165.5,0.50,ok,0.9279
llama-id24,5120,13824,256,64,512,1024,yes,0.250,1.000,3,31.7346,1141.9,0.04,ok,0.9091
llama-id24,5120,13824,256,128,256,1024,yes,0.500,1.000,3,31.5362,1149.1,0.14,ok,0.9149
llama-id24,5120,13824,256,256,128,1024,yes,1.000,0.500,2,37.9227,955.6,0.20,ok,0.7608
llama-id24,5120,13824,256,512,64,1024,yes,2.000,0.250,1,49.2538,735.8,1.30,ok,0.5858
llama-id24,5120,13824,256,16,4096,512,yes,0.031,0.500,3,31.1187,1164.5,0.33,ok,0.9271
llama-id24,5120,13824,256,32,2048,512,yes,0.062,0.500,3,30.5431,1186.5,0.05,ok,0.9446
llama-id24,5120,13824,256,64,1024,512,yes,0.125,0.500,3,31.2855,1158.3,0.05,ok,0.9222
llama-id24,5120,13824,256,128,512,512,yes,0.250,0.500,3,31.3442,1156.2,0.42,ok,0.9205
llama-id24,5120,13824,256,256,256,512,yes,0.500,0.500,3,31.2993,1157.8,0.71,ok,0.9218
llama-id24,5120,13824,256,512,128,512,yes,1.000,0.250,2,36.0041,1006.5,0.44,ok,0.8013
llama-id24,5120,13824,256,1024,64,512,yes,2.000,0.125,2,44.5024,814.3,0.84,ok,0.6483
llama-id24,5120,13824,256,32,4096,256,yes,0.031,0.250,2,34.3507,1055.0,0.83,ok,0.8399
llama-id24,5120,13824,256,64,2048,256,yes,0.062,0.250,2,33.9663,1066.9,0.72,ok,0.8494
llama-id24,5120,13824,256,128,1024,256,yes,0.125,0.250,2,33.8414,1070.8,0.66,ok,0.8525
llama-id24,5120,13824,256,256,512,256,yes,0.250,0.250,2,33.4999,1081.8,0.40,ok,0.8612
llama-id24,5120,13824,256,512,256,256,yes,0.500,0.250,2,33.4694,1082.7,0.14,ok,0.8620
llama-id24,5120,13824,256,1024,128,256,yes,1.000,0.125,2,37.1205,976.2,0.51,ok,0.7772
llama-id24,5120,13824,256,2048,64,256,yes,2.000,0.062,2,44.5532,813.4,0.69,ok,0.6476
llama-id24,5120,13824,256,64,4096,128,yes,0.031,0.125,2,36.4871,993.2,0.09,ok,0.7907
llama-id24,5120,13824,256,128,2048,128,yes,0.062,0.125,2,34.6588,1045.6,0.11,ok,0.8324
llama-id24,5120,13824,256,256,1024,128,yes,0.125,0.125,2,35.4901,1021.1,0.13,ok,0.8129
llama-id24,5120,13824,256,512,512,128,yes,0.250,0.125,2,35.1652,1030.5,0.23,ok,0.8205
llama-id24,5120,13824,256,1024,256,128,yes,0.500,0.125,2,35.3256,1025.8,0.15,ok,0.8167
llama-id24,5120,13824,256,2048,128,128,yes,1.000,0.062,2,38.2226,948.1,0.98,ok,0.7548
llama-id24,5120,13824,256,4096,64,128,yes,2.000,0.031,2,45.1762,802.2,0.23,ok,0.6386
llama-id24,5120,13824,256,128,4096,64,yes,0.031,0.062,2,45.0812,803.9,0.17,ok,0.6400
llama-id24,5120,13824,256,256,2048,64,yes,0.062,0.062,2,44.2789,818.4,0.10,ok,0.6516
llama-id24,5120,13824,256,512,1024,64,yes,0.125,0.062,2,43.6262,830.7,0.31,ok,0.6613
llama-id24,5120,13824,256,1024,512,64,yes,0.250,0.062,2,43.2355,838.2,0.50,ok,0.6673
llama-id24,5120,13824,256,2048,256,64,yes,0.500,0.062,2,43.3679,835.6,0.94,ok,0.6653
llama-id24,5120,13824,256,4096,128,64,yes,1.000,0.031,2,46.7671,774.9,0.58,ok,0.6169
llama-id24,5120,13824,256,16,512,2048,no,0.125,2.000,3,28.8513,1256.1,0.13,ok,1.0000
llama-id24,5120,13824,256,32,1024,2048,no,0.250,2.000,3,28.8637,1255.5,0.03,ok,0.9996
