experiment,category,mode,M,N,K,implementation,variant,median_ms,mean_ms,min_ms,stddev_ms,reps,ns_per_invocation,gflops,packing_ms,compute_ms,max_abs_error,relative_error,max_abs_error_vs_fp64,status,spread_pct,n_runs
ggml_cpu,large_k,end_to_end,128,512,16384,llama-kleidiai+setup,graph rebuild+exec,3.579187,3.622608,3.523834,0.145183,98,NA,599.992000,NA,NA,0.000000e+00,0.000000e+00,2.990809e-04,PASS,3.26,3
zero_only,large_k,zero_only,128,512,32768,memset C,,0.001750,0.001887,0.001666,0.000922,51,NA,2454267.026000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.00,3
end_to_end,large_k,end_to_end,128,512,32768,SME 4x1,"C+=A*B, memset timed",4.938104,4.971314,4.883417,0.082221,72,NA,869.760000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,0.60,3
end_to_end,large_k,end_to_end,128,512,32768,SME 2x2,"C+=A*B, memset timed",4.792521,4.806966,4.729292,0.067049,74,NA,896.181000,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS,0.57,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4,"C+=A*B, memset timed",4.995625,5.014779,4.925292,0.071576,71,NA,859.746000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,0.87,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4sym,"C+=A*B, memset timed",4.839313,4.865957,4.778417,0.084744,70,NA,887.516000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,2.91,3
end_to_end,large_k,end_to_end,128,512,32768,SME 4x1ZP,"C+=A*B, memset timed",4.768270,4.820838,4.735167,0.200775,74,NA,900.739000,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS,0.26,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4ZAIO,"C+=A*B, memset timed",7.728855,7.837749,7.606833,0.219527,45,NA,555.706000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,0.65,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4Acc,"C=A*B, no memset",5.839041,5.909076,5.653417,0.199073,61,NA,735.560000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,2.51,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4AccKc,"C=A*B, no memset",5.858521,5.933336,5.716625,0.208132,61,NA,733.115000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,4.75,3
end_to_end,large_k,end_to_end,128,512,32768,KAI 2VL,,7.766084,7.845867,7.652208,0.217750,42,NA,553.042000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,1.05,3
end_to_end,large_k,end_to_end,128,512,32768,KAI 8VS,,7.880375,8.022361,7.819875,0.246464,45,NA,545.021000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,0.96,3
end_to_end,large_k,end_to_end,128,512,32768,Accelerate,,3.778104,3.807696,3.742750,0.057905,94,NA,1136.805000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,0.65,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 4x1,"C+=A*B, memset timed",3.414291,3.452969,3.390542,0.080618,103,NA,1257.938000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,0.18,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 2x2,"C+=A*B, memset timed",3.917958,3.931337,3.883833,0.046654,90,NA,1096.226000,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS,0.72,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 1x4,"C+=A*B, memset timed",3.731230,3.755078,3.715583,0.064958,91,NA,1151.086000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,1.30,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 1x4sym,"C+=A*B, memset timed",3.368042,3.385405,3.349875,0.045863,105,NA,1275.212000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,1.92,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 4x1ZP,"C+=A*B, memset timed",4.341083,4.358350,4.312167,0.050381,82,NA,989.377000,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS,2.15,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 1x4Acc,"C=A*B, no memset",4.451083,4.518536,4.410709,0.153504,74,NA,964.926000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,12.39,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 1x4AccKc,"C=A*B, no memset",4.459916,4.528092,4.416625,0.151728,79,NA,963.015000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,0.88,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,KAI 2VL,,4.653313,4.735982,4.608458,0.194210,76,NA,922.991000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,7.30,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,KAI 8VS,,4.950208,5.063613,4.884708,0.210069,64,NA,867.634000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,2.83,3
panel_blocked,large_k,end_to_end,128,512,32768,KAIpanel 2VL,Mc=128 Kc=2048 Nc=512,4.028605,4.058352,3.975000,0.073780,88,NA,1066.118000,1.674208,2.229837,1.831055e-03,3.343817e-06,1.539294e-04,PASS,0.00,1
panel_blocked,large_k,end_to_end,128,512,32768,KAIpanel 8VS,Mc=256 Kc=2048 Nc=512,4.218792,4.257214,4.177209,0.082400,84,NA,1018.056000,1.936376,2.202291,1.831055e-03,3.343817e-06,1.539294e-04,PASS,0.00,1
ggml_cpu,large_k,end_to_end,128,512,32768,llama-native,"graph exec, default buft",147.089333,146.791208,146.289875,0.473462,5,NA,29.200000,NA,NA,1.754761e-03,3.369887e-06,1.153546e-04,PASS,1.24,3
ggml_cpu,large_k,end_to_end,128,512,32768,llama-native+setup,graph rebuild+exec,146.649875,146.859200,146.520750,0.307168,5,NA,29.287000,NA,NA,1.754761e-03,3.369887e-06,1.153546e-04,PASS,0.14,3
ggml_cpu,large_k,end_to_end,128,512,32768,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",9.120500,9.169825,8.821625,0.204371,39,NA,470.914000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,0.46,3
ggml_cpu,large_k,end_to_end,128,512,32768,llama-kleidiai+setup,graph rebuild+exec,9.120708,9.233155,8.900458,0.236738,39,NA,470.903000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,0.67,3
