experiment,category,mode,M,N,K,implementation,variant,median_ms,mean_ms,min_ms,stddev_ms,reps,ns_per_invocation,gflops,packing_ms,compute_ms,max_abs_error,relative_error,max_abs_error_vs_fp64,status
end_to_end,large_k,end_to_end,128,512,32768,"SME 2x2","C+=A*B, memset timed",4.752417,4.759659,4.720667,0.032026,74,NA,903.744,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS
end_to_end,large_k,end_to_end,128,512,32768,"SME 1x4","C+=A*B, memset timed",5.026833,5.032565,4.969208,0.040843,70,NA,854.408,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS
end_to_end,large_k,end_to_end,128,512,32768,"SME 1x4sym","C+=A*B, memset timed",4.868042,4.874448,4.799708,0.036238,72,NA,882.278,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS
end_to_end,large_k,end_to_end,128,512,32768,"SME 4x1ZP","C+=A*B, memset timed",4.760292,4.771247,4.741333,0.026075,74,NA,902.249,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS
end_to_end,large_k,end_to_end,128,512,32768,"SME 1x4ZAIO","C+=A*B, memset timed",7.734708,7.745341,7.687292,0.041836,46,NA,555.285,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
end_to_end,large_k,end_to_end,128,512,32768,"SME 1x4Acc","C=A*B, no memset",5.879125,5.869658,5.769041,0.058040,61,NA,730.545,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
end_to_end,large_k,end_to_end,128,512,32768,"SME 1x4AccKc","C=A*B, no memset",5.797792,5.799990,5.751834,0.035482,61,NA,740.794,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
end_to_end,large_k,end_to_end,128,512,32768,"SME 1x4AccKcOut","C=A*B, no memset",4.253271,4.254690,4.185000,0.028441,84,NA,1009.803,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS
end_to_end,large_k,end_to_end,128,512,32768,"SME 1x4AccFastKcOut","C=A*B, no memset",4.285687,4.289482,4.261000,0.022764,82,NA,1002.165,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS
end_to_end,large_k,end_to_end,128,512,32768,"KAI 2VL","",7.727104,7.728954,7.663750,0.030350,46,NA,555.831,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
end_to_end,large_k,end_to_end,128,512,32768,"KAI 8VS","",7.868125,7.869525,7.821792,0.030152,44,NA,545.869,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
end_to_end,large_k,end_to_end,128,512,32768,"Accelerate","",3.764271,3.776439,3.738125,0.046090,94,NA,1140.982,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
prepacked_full_gemm,large_k,kernel_only,128,512,32768,"SME 4x1","C+=A*B, memset timed",3.485958,3.515243,3.401541,0.113556,103,NA,1232.077,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS
prepacked_full_gemm,large_k,kernel_only,128,512,32768,"SME 2x2","C+=A*B, memset timed",3.990000,4.004115,3.912167,0.062332,89,NA,1076.433,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS
prepacked_full_gemm,large_k,kernel_only,128,512,32768,"SME 1x4","C+=A*B, memset timed",3.845792,3.849303,3.736833,0.083774,93,NA,1116.797,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS
prepacked_full_gemm,large_k,kernel_only,128,512,32768,"SME 1x4sym","C+=A*B, memset timed",3.493021,3.507321,3.386500,0.080263,100,NA,1229.585,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS
prepacked_full_gemm,large_k,kernel_only,128,512,32768,"SME 4x1ZP","C+=A*B, memset timed",4.426938,4.426530,4.347084,0.040217,80,NA,970.189,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS
prepacked_full_gemm,large_k,kernel_only,128,512,32768,"SME 1x4Acc","C=A*B, no memset",4.526041,4.551549,4.464542,0.104990,78,NA,948.946,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
prepacked_full_gemm,large_k,kernel_only,128,512,32768,"SME 1x4AccKc","C=A*B, no memset",4.501187,4.510417,4.461292,0.045028,78,NA,954.185,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
prepacked_full_gemm,large_k,kernel_only,128,512,32768,"KAI 2VL","",4.701125,4.726888,4.662250,0.086970,75,NA,913.604,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
prepacked_full_gemm,large_k,kernel_only,128,512,32768,"KAI 8VS","",4.964500,4.975358,4.918625,0.038665,72,NA,865.136,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
panel_blocked,large_k,end_to_end,128,512,32768,"KAIpanel 2VL","Mc=256 Kc=2048 Nc=512",4.023292,4.024896,3.991791,0.017471,88,NA,1067.526,1.672123,2.242375,1.831055e-03,3.343817e-06,1.539294e-04,PASS
panel_blocked,large_k,end_to_end,128,512,32768,"KAIpanel 8VS","Mc=128 Kc=2048 Nc=512",4.231604,4.251956,4.181292,0.066752,84,NA,1014.974,1.924001,2.199750,1.831055e-03,3.343817e-06,1.539294e-04,PASS
ggml_cpu,large_k,end_to_end,128,512,32768,"llama-native","graph exec, default buft",146.211666,146.304983,146.177792,0.167494,5,NA,29.375,NA,NA,1.754761e-03,3.369887e-06,1.153546e-04,PASS
ggml_cpu,large_k,end_to_end,128,512,32768,"llama-native+setup","graph rebuild+exec",146.177958,146.151433,145.919666,0.200224,5,NA,29.382,NA,NA,1.754761e-03,3.369887e-06,1.153546e-04,PASS
ggml_cpu,large_k,end_to_end,128,512,32768,"llama-kleidiai","graph exec, CPU_KLEIDIAI buft",9.192416,9.321876,8.876583,0.317432,39,NA,467.229,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
ggml_cpu,large_k,end_to_end,128,512,32768,"llama-kleidiai+setup","graph rebuild+exec",9.475625,9.430061,8.968041,0.244752,37,NA,453.265,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS
